Name,FromYear,ToYear,Area,Type,Wikipedia,Wikidata,SeshatID,Components,MemberOf,CentroidLon,CentroidLat
Merina Kingdom,1814,1819,112887.27470026478,POLITY,Merina Kingdom,Q1071439,,,,47.1057,-19.0282
First French colonial empire,1814,1814,391.41653764457425,POLITY,French colonial empire ,Q71084,,,,-64.3347,46.1742
Electorate of Hesse,1814,1814,10573.714134377817,POLITY,Electorate of Hesse,Q529605,,,,8.9915,51.1125
Grand Duchy of Würzburg,1814,1814,9627.063896313375,POLITY,Grand Duchy of Würzburg,Q698089,,,,9.0954,50.2198
Republic of Venezuela,1814,1814,400085.7525,POLITY,Venezuela,Q717,,,,-67.5995,8.8746
Principality of Liechtenstein,1814,1814,114.04756458924544,POLITY,Liechtenstein,Q347,,,,9.5156,47.1944
Principality of Lippe,1814,1814,807.0428808568452,POLITY,Principality of Lippe,Q14551680,,,,8.6522,51.9466
Kingdom of Bavaria,1814,1814,89263.40388112298,POLITY,Kingdom of Bavaria,Q154195,,,,11.3662,48.6216
Kingdom of Naples (Napoleonic),1814,1814,91184.70427,POLITY,Kingdom of Naples (Napoleonic),Q48779892,,,,15.1856,40.0686
Principality of Moldavia,1814,1827,42008.83114,POLITY,Moldavia,Q10957559,md_moldavia_principality_3,,,26.9419,46.7293
Grand Duchy of Berg,1814,1814,102967.66653671826,POLITY,Grand Duchy of Berg,Q249428,,,,5.6439,49.6121
Dutch East Indies,1814,1814,325623.87840748375,POLITY,Dutch East Indies,Q188161,,,(Netherlands),113.8346,-5.358
Duchy of Anhalt,1814,1819,1552.0995418100133,POLITY,Duchy of Anhalt,Q16550783,,,,11.7914,51.6807
Duchy of Brunswick,1814,1819,4248.434177623178,POLITY,Duchy of Brunswick,Q326029,,,,10.1366,52.0293
Kingdom of Prussia,1814,1814,87.27738289532188,POLITY,Kingdom of Prussia,Q27306,,,,6.1073,51.8816
British Empire,1814,1814,1671904.0107432099,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),76.6471,21.2736
Grand Duchy of Saxe-Weimar-Eisenach,1814,1814,2288.679039322314,POLITY,Saxe-Weimar-Eisenach,Q155570,,,,10.5862,51.0039
Ottoman Empire,1814,1814,2087924.742472379,POLITY,Ottoman Empire,Q12560,tr_ottoman_emp_3,,,34.385,36.4578
New Granada,1814,1814,380792.0470669973,POLITY,New Granada,Q1863715,,,,-74.5771,6.1514
Principality of Wallachia,1814,1814,74280.00536401017,POLITY,Wallachia,Q171393,ro_wallachia_principality_3,,,25.1991,44.6657
Kingdom of Norway,1814,1814,346289.64881185984,POLITY,Norway,Q20,,,,14.33,64.6898
Federal League,1815,1819,604812.9987,POLITY,Federal League (1815-1820),Q2625228,,,,-57.5691,-30.9064
United States of America,1815,1819,1586511.8239516842,POLITY,United States,Q30,us_antebellum,,,-81.1482,37.7471
Mexicans,1815,1819,310981.4326846153,POLITY,Mexicans,Q1209676,,,,-98.6642,18.394
(Allegiance of Kingdom of Hawaï'i to British Empire),1815,1819,3433691.6816421878,RELATION,Hawaiian Kingdom,Q156418,us_kamehameha_k;gb_british_emp_1,British Cape Colony;(British Empire);British Colonial Empire;Kingdom of Hawaï'i;British Empire;Kingdom of Great Britain,,13.7053,27.1172
Netherlands,1815,1819,71126.34828616442,POLITY,Netherlands,Q55,nl_dutch_emp_2,,(Netherlands),5.114,51.5225
Portuguese Empire,1815,1819,7788790.218661015,POLITY,Portuguese Empire,Q200464,pt_portuguese_emp_2,,(Portuguese Empire),-51.047,-10.7317
Sultanate of Oman,1815,1819,75978.37375935736,POLITY,Oman,Q842,om_busaidi_imamate_1,,,57.6614,23.267
Free City of Hamburg,1815,1819,858.0005775171222,POLITY,Hamburg,Q1055,,,,10.1298,53.568
Papal States,1815,1847,39315.84364709631,POLITY,Papal States,Q170174,,,,12.5854,42.9983
(British Empire),1815,1819,3408841.968620025,POLITY,British Empire,Q8680,gb_british_emp_1,British Cape Colony;British Empire;British Colonial Empire;Kingdom of Great Britain,,14.7756,27.1586
Qing Dynasty,1815,1819,12502479.578782678,POLITY,Qing dynasty,Q8733,cn_qing_dyn_2,,,105.3316,39.6736
Kingdom of Monaco,1815,1847,164.4279314920697,POLITY,Monaco,Q235,,,,7.3867,43.8168
(Portuguese Empire),1815,1819,7912192.781848504,POLITY,Portuguese Empire,Q200464,pt_portuguese_emp_2,Portuguese Colonies;Portuguese Empire;Kingdom of Portugal,,-49.8431,-9.9388
Grand Duchy of Baden,1815,1819,13996.464610286223,POLITY,Grand Duchy of Baden,Q186320,,,,8.4807,48.4847
Emirate of Diriyah,1815,1819,965934.362,POLITY,Emirate of Diriyah,Q146871,,,,44.2848,26.7971
Austrian Empire,1815,1819,691725.4769576747,POLITY,Austrian Empire,Q131964,at_habsburg_2,,,18.144,47.3975
Río de la Plata,1815,1819,905992.4634271332,POLITY,Río de la Plata,Q35827,,,,-65.7573,-29.2527
Duchy of Nassau,1815,1819,5314.461149742146,POLITY,Duchy of Nassau,Q836680,,,,7.5944,50.3757
(Netherlands),1815,1819,396750.2266936481,POLITY,Netherlands,Q55,nl_dutch_emp_2,Netherlands;Dutch East Indies,,85.8726,9.2712
Serbs,1815,1847,41371.06575472539,POLITY,Serbs,Q127885,,,,20.9354,44.0527
Kingdom of Bhutan,1815,1821,40266.45804699727,POLITY,Bhutan,Q917,,,,90.4665,27.4171
Imamate of Yemen,1815,1869,95817.40791166473,POLITY,Imams of Yemen,Q1042069,,,,43.9132,15.2538
Kingdom of Sardinia,1815,1847,78009.33140537793,POLITY,Kingdom of Sardinia (1720-1861),Q2577303,,,,7.9348,43.4456
Saxe-Altenburg,1815,1819,1894.3053411180847,POLITY,Saxe-Altenburg,Q158151,,,,11.4685,50.9044
Spanish Empire,1815,1819,8502734.473112974,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,,(Spanish Empire),-71.1562,2.8406
British Colonial Empire,1815,1819,1004750.0438463347,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),-65.1694,38.275
Nepal,1815,1819,149078.47214960985,POLITY,Nepal,Q837,,,,83.9579,28.2449
Grand Duchy of Berg,1815,1819,15079.43965654454,POLITY,Grand Duchy of Berg,Q249428,,,,9.6267,50.3888
Dutch East Indies,1815,1819,325623.87840748375,POLITY,Dutch East Indies,Q188161,nl_dutch_emp_2,,(Netherlands),113.8346,-5.358
Grand Duchy of Tuscany,1815,1847,938.3024451226221,POLITY,Grand Duchy of Tuscany,Q154849,,,,10.2943,44.0243
Bourbon Kingdom of France,1815,1819,628138.8718585355,POLITY,Bourbon Restoration in France,Q207162,,,(Bourbon Kingdom of France),-3.4852,42.2097
Free City of Krakow,1815,1829,1644.7780645662535,POLITY,Free City of Cracow,Q501303,,,,19.645,49.9708
Swiss Confederation,1815,1847,40201.04929495233,POLITY,Switzerland,Q39,ch_swiss_conf_3,,,8.2304,46.8065
British Empire,1815,1819,1775443.783,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),76.8772,21.4416
Grand Duchy of Saxe-Weimar-Eisenach,1815,1819,2619.773642343505,POLITY,Saxe-Weimar-Eisenach,Q155570,,,,10.8286,50.9861
Kingdom of Prussia,1815,1833,777.1400891709072,POLITY,Kingdom of Prussia,Q27306,,,,6.8062,46.973
New Granada,1815,1819,602457.5343876493,POLITY,New Granada,Q1863715,,,,-73.5582,5.3947
Duchy of Parma and Piacenza,1815,1847,7460.012105756612,POLITY,Duchy of Parma and Piacenza,Q165040,,,,9.7073,44.7566
Ottoman Empire,1815,1819,2177482.895666576,POLITY,Ottoman Empire,Q12560,tr_ottoman_emp_3,,,35.0901,35.4197
Principality of Wallachia,1815,1827,74373.47177271132,POLITY,Wallachia,Q171393,ro_wallachia_principality_3,,,25.196,44.6651
Kingdom of the Two Sicilies,1815,1819,91429.79067632237,POLITY,Kingdom of the Two Sicilies,Q180393,,,,15.1923,40.0767
Kingdom of Spain,1815,1833,495846.6439159163,POLITY,Spain,Q29,es_spanish_emp_3,,(Spanish Empire),-3.5067,40.4102
Principality of Reuss-Gera,1815,1819,3135.4340449728684,POLITY,Principality of Reuss-Gera,Q639100,,,,11.6546,50.6648
(Spanish Empire),1815,1819,8998581.117028886,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,Kingdom of Spain;Spanish Empire,,-66.5827,5.3805
Denmark-Norway,1815,1847,181517.23358675512,POLITY,Denmark-Norway,Q62651,,,,-9.8349,62.103
(Bourbon Kingdom of France),1815,1819,628138.8718585355,POLITY,Bourbon Restoration in France,Q207162,,Bourbon Kingdom of France,,-3.4852,42.2097
Septinsular Republic,1815,1819,3001.150917,POLITY,Septinsular Republic,Q1077630,,,,20.9919,37.973
Russian Empire,1815,1823,17397965.818751726,POLITY,Russian Empire,Q34266,ru_romanov_dyn_2,,,91.8968,61.6444
United Kingdoms of Sweden and Norway,1815,1819,804281.5925,POLITY,Union between Sweden and Norway,Q62589,,,,15.6585,63.613
Grand Duchy of Hesse,1815,1819,8505.388600643482,POLITY,Grand Duchy of Hesse,Q20135,,,,8.1826,50.896
Duchy of Modena and Reggio,1815,1847,6396.847814051139,POLITY,Duchy of Modena and Reggio,Q252580,,,,10.6104,44.5729
Konbaung Dynasty,1815,1819,675754.8965368632,POLITY,Konbaung dynasty,Q1062422,,,,96.5447,21.0962
German Confederation,1815,1819,342679.92925074365,POLITY,German Confederation,Q151624,,,,14.3083,52.5158
Electorate of Hesse,1815,1819,10530.359475154542,POLITY,Electorate of Hesse,Q529605,,,,8.9903,51.1101
Netherlands Antilles,1815,1819,2176.2003264964114,POLITY,Netherlands Antilles,Q25227,,,,-68.0046,13.1481
Principality of Andorra,1815,1835,332.50452742783244,POLITY,Andorra,Q228,,,,1.6171,42.5504
Kingdom of Bavaria,1815,1819,71450.73889042265,POLITY,Kingdom of Bavaria,Q154195,,,,11.3312,48.912
Principality of Lippe,1815,1819,850.5668708290275,POLITY,Principality of Lippe,Q14551680,,,,8.6458,51.957
French India,1815,1819,3289.582369325147,POLITY,French India,Q646374,,,,43.8737,-12.1021
United States of America,1820,1821,1947672.9990590513,POLITY,United States,Q30,us_antebellum,,,-82.426,37.583
Sultanate of Oman,1820,1829,78867.15095143003,POLITY,Oman,Q842,om_busaidi_imamate_1,,,57.6087,23.3062
Portuguese Empire,1820,1821,8087194.122063311,POLITY,Portuguese Empire,Q200464,pt_portuguese_emp_2,,(Portuguese Empire),-51.2422,-11.6046
Principality of Schwarzburg-Sonderhausen,1820,1863,1166.5622226697417,POLITY,House of Schwarzburg,Q708821,,,,10.917,51.0023
Principality of Waldeck and Pyrmont,1820,1863,942.4475048386755,POLITY,Principality of Waldeck and Pyrmont,Q165763,,,,8.6399,51.4119
Netherlands,1820,1829,71104.35388,POLITY,Netherlands,Q55,nl_dutch_emp_2,,(Netherlands),5.1135,51.5224
(British Empire),1820,1821,4491485.294199258,POLITY,British Empire,Q8680,gb_british_emp_1,British Cape Colony;British Colonial Empire;Trucial States;British Empire;Kingdom of Great Britain,,30.2986,26.7925
Free City of Hamburg,1820,1847,1414.4688084100615,POLITY,Hamburg,Q1055,,,,9.5185,53.6585
Talpur Dynasty,1820,1821,147651.4198727274,POLITY,Talpur dynasty,Q19569014,,,,69.7986,26.3971
Free City of Bremen,1820,1839,495.4022189360454,POLITY,History of Bremen (city),Q474779,,,,8.5782,53.1666
Duchy of Oldenburg,1820,1833,4828.3054720215405,POLITY,Duchy of Oldenburg,Q697084,,,,8.0227,53.101
Kuwait,1820,1872,5395.5250668940425,POLITY,Kuwait,Q817,,,,47.8574,29.2205
Saxe-Meiningen,1820,1827,1192.683953,POLITY,Saxe-Meiningen,Q157710,,,,10.2087,50.6263
Qing Dynasty,1820,1821,12502712.352476139,POLITY,Qing dynasty,Q8733,cn_qing_dyn_2,,,105.3312,39.6734
Grand Duchy of Baden,1820,1848,14086.79985244803,POLITY,Grand Duchy of Baden,Q186320,,,,8.4879,48.49
Maratha Empire,1820,1841,82885.14036318677,POLITY,Maratha Empire,Q83618,,,,77.1109,24.4153
Paraguay,1820,1821,321603.9694592889,POLITY,Paraguay,Q733,,,,-56.8917,-24.3614
Massina Empire,1820,1821,40990.18210983267,POLITY,Massina Empire,Q635394,,,,-4.559,13.9394
(Portuguese Empire),1820,1821,8210484.791178251,POLITY,Portuguese Empire,Q200464,pt_portuguese_emp_2,Portuguese Colonies;Portuguese Empire;Kingdom of Portugal,,-50.0861,-10.8291
Río de la Plata,1820,1821,1391945.6207418954,POLITY,Río de la Plata,Q35827,,,,-63.7424,-29.2453
Sultanate of Palembang,1820,1821,54664.993755051684,POLITY,Palembang Sultanate,Q3503555,,,,104.5353,-2.966
Oyo Empire,1820,1833,66361.99288511518,POLITY,Oyo Empire,Q849623,ni_oyo_emp_2,,,2.2791,6.998
Austrian Empire,1820,1827,692200.9255471093,POLITY,Austrian Empire,Q131964,at_habsburg_2,,,18.1444,47.3942
Zululand,1820,1839,25596.147654769517,POLITY,Zululand,Q13558877,,,,31.3371,-28.2598
(Netherlands),1820,1821,396642.9645523936,POLITY,Netherlands,Q55,nl_dutch_emp_2,Netherlands;Dutch East Indies,,85.8802,9.2674
Duchy of Nassau,1820,1863,5800.138208821307,POLITY,Duchy of Nassau,Q836680,,,,7.6094,50.424
Duchy of Warsaw,1820,1863,18233.919765629314,POLITY,Duchy of Warsaw,Q152115,,,,13.3168,51.0679
British Colonial Empire,1820,1821,860770.3291547558,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),-66.4639,42.4739
Burma,1820,1821,698258.7445970363,POLITY,Myanmar,Q836,,,,96.4577,21.2169
Nepal,1820,1835,149584.32220089933,POLITY,Nepal,Q837,,,,83.9718,28.2425
Principality of Lichtenberg,1820,1824,178.55324520001872,POLITY,Principality of Lichtenberg,Q547629,,,,7.3997,49.5291
Spanish Empire,1820,1821,7830730.86,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,,(Spanish Empire),-72.2429,4.843
Saxe-Altenburg,1820,1827,3237.116350256878,POLITY,Saxe-Altenburg,Q158151,,,,11.3532,50.9414
British Cape Colony,1820,1821,330241.14254729095,POLITY,Cape Colony,Q370736,gb_british_emp_1,,(British Empire),19.6199,-29.5121
Duchy of Anhalt,1820,1863,1989.715471871787,POLITY,Duchy of Anhalt,Q16550783,,,,11.8172,51.6633
Dutch East Indies,1820,1821,325538.6106735255,POLITY,Dutch East Indies,Q188161,nl_dutch_emp_2,,(Netherlands),113.8437,-5.3623
Grand Duchy of Berg,1820,1824,2941.8621980936114,POLITY,Grand Duchy of Berg,Q249428,,,,10.9603,50.4728
Bamana Empire,1820,1821,10721.630098926757,POLITY,Bamana Empire,Q762084,ml_bamana_k,,,-3.2082,16.333
Trucial States,1820,1852,73222.94218414591,POLITY,Trucial States,Q1852345,gb_british_emp_1,,(British Empire),54.2291,23.7867
Bourbon Kingdom of France,1820,1829,629205.9568803605,POLITY,Bourbon Restoration in France,Q207162,fr_france_napoleonic,,(Bourbon Kingdom of France),-3.5029,42.185
Duchy of Brunswick,1820,1863,4769.395383363281,POLITY,Duchy of Brunswick,Q326029,,,,10.197,52.0756
Kingdom of Great Britain,1820,1839,383852.28384040215,POLITY,Great Britain,Q23666,gb_british_emp_1,,(British Empire),-2.6782,53.77
Grand Duchy of Saxe-Weimar-Eisenach,1820,1827,2597.7761982227616,POLITY,Saxe-Weimar-Eisenach,Q155570,,,,10.5085,50.9275
British Empire,1820,1821,2843472.4691579747,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),76.918,21.9563
Kingdom of the Two Sicilies,1820,1847,91429.79067632237,POLITY,Kingdom of the Two Sicilies,Q180393,it_two_sicilies_k,,,15.1923,40.0767
Qatar Dynasty,1820,1852,24771.47177919541,POLITY,Qatar,Q846,,,,52.3269,25.1112
New Granada,1820,1821,1341011.3377206698,POLITY,New Granada,Q1863715,,,,-72.4204,3.2996
Ottoman Empire,1820,1821,2669499.9200636973,POLITY,Ottoman Empire,Q12560,tr_ottoman_emp_3,,,36.5852,33.7043
Free City of Frankfurt,1820,1864,177.6922024778046,POLITY,Free City of Frankfurt,Q704300,,,,8.3457,50.0465
(Spanish Empire),1820,1821,8326577.503934484,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,Kingdom of Spain;Spanish Empire,,-67.2285,7.4377
United Kingdoms of Sweden and Norway,1820,1899,804281.5925,POLITY,Union between Sweden and Norway,Q62589,sv_united_k_sweden_and_norway,,,15.6585,63.613
(Bourbon Kingdom of France),1820,1829,629205.9568803605,POLITY,Bourbon Restoration in France,Q207162,fr_france_napoleonic,Bourbon Kingdom of France,,-3.5029,42.185
Principality of Reuss-Gera,1820,1869,2008.5978518314828,POLITY,Principality of Reuss-Gera,Q639100,,,,11.8559,50.6933
Republic of Chile,1820,1821,247194.29392828202,POLITY,Chile,Q298,ch_chile_rep_1,,,-71.1474,-32.4801
Grand Duchy of Hesse,1820,1865,10616.648430893621,POLITY,Grand Duchy of Hesse,Q20135,,,,8.4387,50.2619
Riau-Lingga Sultanate,1820,1823,101869.57393217096,POLITY,Riau-Lingga Sultanate,Q3503553,,,,101.8386,0.5231
Portuguese Colonies,1820,1823,26824.025218236624,POLITY,Portuguese Empire,Q200464,pt_portuguese_emp_2,,(Portuguese Empire),115.1891,-3.434
Merina Kingdom,1820,1821,173288.25161661912,POLITY,Merina Kingdom,Q1071439,,,,47.7073,-17.5224
Kingdom of Hawaï'i,1820,1889,24849.713022163927,POLITY,Hawaiian Kingdom,Q156418,us_hawaii_k,,,-156.7437,20.5248
Bahrain,1820,1829,72710.22994781187,POLITY,Bahrain,Q398,,,,49.1418,26.4537
Sikh Empire,1820,1821,202528.82066629617,POLITY,Sikh Empire,Q83572,,,,74.0667,32.3587
Netherlands Antilles,1820,1876,149241.55006918826,POLITY,Netherlands Antilles,Q25227,,,,-56.1468,4.2804
French India,1820,1839,7671.3728,POLITY,French India,Q646374,,,,53.7491,-12.9659
Principality of Lippe,1820,1863,828.6346614655203,POLITY,Principality of Lippe,Q14551680,,,,8.6431,51.9658
Kingdom of Bavaria,1820,1827,76345.87457,POLITY,Kingdom of Bavaria,Q154195,,,,11.1264,48.9475
Sultanate of Johor,1820,1852,62692.45313029266,POLITY,Johor Sultanate,Q1150344,,,,102.9628,3.2261
German Confederation,1820,1827,281550.2144803825,POLITY,German Confederation,Q151624,,,,15.1669,52.6151
Sokoto Caliphate,1820,1833,630388.5357131605,POLITY,Sokoto Caliphate,Q600524,,,,9.4419,10.6395
Funj Sultanate,1820,1821,626982.5857222211,POLITY,Funj Sultanate,Q1475713,et_funj_sultanate,,,32.1277,14.2296
Electorate of Hesse,1820,1839,13947.927182997884,POLITY,Electorate of Hesse,Q529605,,,,9.1678,50.8907
Sultanate of Sambas,1820,1821,5901.856551986276,POLITY,Sultanate of Sambas,Q3109927,,,,109.2125,1.4569
Durrani Empire,1820,1821,1314588.1186103814,POLITY,Durrani Empire,Q467627,af_durrani_emp,,,67.6814,32.1911
Dutch East Indies,1822,1823,386107.0142969548,POLITY,Dutch East Indies,Q188161,nl_dutch_emp_2,,(Netherlands),112.4584,-4.9192
Sultanate of Darfur,1822,1872,293977.7429814208,POLITY,Sultanate of Darfur,Q1474791,,,,24.9849,13.6225
British Cape Colony,1822,1823,576607.2461,POLITY,Cape Colony,Q370736,gb_british_emp_1,,(British Empire),20.8524,-29.8435
Empire of Haiti,1822,1845,83655.62131294688,POLITY,First Empire of Haiti,Q2006756,,,,-71.2636,18.917
British Empire,1822,1823,2876072.7498510294,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),79.2144,21.598
Ottoman Empire,1822,1823,2633253.6356745088,POLITY,Ottoman Empire,Q12560,tr_ottoman_emp_3,,,36.7864,33.6435
Tokugawa Shogunate,1822,1855,328728.1092626604,POLITY,Tokugawa shogunate,Q205662,jp_tokugawa_shogunate,,,136.5368,35.8401
Empire of Brazil,1822,1823,7993163.335,POLITY,Empire of Brazil,Q217230,br_brazil_emp,,,-52.1005,-11.5943
Gran Colombia,1822,1823,2846241.1464532283,POLITY,Gran Colombia,Q199821,co_colombia_rep_1,,,-71.3374,3.7853
(Spanish Empire),1822,1823,2479290.8181179482,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,Kingdom of Spain;Spanish Empire,,-26.4166,1.782
First Mexican Empire,1822,1823,3628049.396059913,POLITY,First Mexican Empire,Q285658,mx_mexico_1,,,-100.8455,26.0454
Republic of Chile,1822,1827,292481.0154756978,POLITY,Chile,Q298,ch_chile_rep_1,,,-70.9237,-31.3701
Khanate of Khiva,1822,1855,847836.3300811187,POLITY,Khanate of Khiva,Q491106,,,,60.1825,40.9555
Sikh Empire,1822,1827,244891.80022534262,POLITY,Sikh Empire,Q83572,,,,73.5991,32.1506
Muhammad Ali dynasty,1822,1833,1643333.674547951,POLITY,History of Egypt under the Muhammad Ali dynasty,Q3057606,eg_egypt_modern_1,,,31.6352,20.4171
Merina Kingdom,1822,1823,244721.81673489691,POLITY,Merina Kingdom,Q1071439,,,,48.0601,-17.7009
Sultanate of Perak,1822,1872,23992.827669773425,POLITY,Sultan of Perak,Q2649311,,,,101.1068,4.7313
Durrani Empire,1822,1824,884083.3692207595,POLITY,Durrani Empire,Q467627,af_durrani_emp,,,68.1678,33.9321
First Hellenic Republic,1822,1823,36133.04127242141,POLITY,First Hellenic Republic,Q528546,,,,22.5666,37.9008
Kazakh Khanate,1822,1845,1709236.4023677486,POLITY,Kazakh Khanate,Q1433867,kz_kazakh_khanate_2,,,66.3264,48.9072
United States of America,1822,1823,2119305.2985590263,POLITY,United States,Q30,us_antebellum,,,-82.2513,36.9616
Sultanate of Jambi,1822,1894,27466.536878060695,POLITY,Jambi Sultanate,Q1679856,,,,103.1811,-1.4119
Portuguese Empire,1822,1823,92925.91729536385,POLITY,Portuguese Empire,Q200464,pt_portuguese_emp_2,,(Portuguese Empire),21.6811,-12.549
Khanate of Kokand,1822,1847,475815.9525134665,POLITY,Khanate of Kokand,Q696241,,,,72.6326,42.389
Rattanakosin Kingdom,1822,1824,441251.2252,POLITY,Rattanakosin Kingdom (1782–1932),Q1155700,,,,100.9706,13.622
(British Empire),1822,1823,4796489.472,POLITY,British Empire,Q8680,gb_british_emp_1,British Cape Colony;British Colonial Empire;Trucial States;British Empire;Kingdom of Great Britain,,30.406,23.9229
Talpur Dynasty,1822,1835,535463.7924465113,POLITY,Talpur dynasty,Q19569014,,,,67.0996,27.6348
Qing Dynasty,1822,1824,12320420.298798013,POLITY,Qing dynasty,Q8733,cn_qing_dyn_2,,,105.774,39.6307
(Portuguese Empire),1822,1823,216216.58641029772,POLITY,Portuguese Empire,Q200464,pt_portuguese_emp_2,Portuguese Colonies;Portuguese Empire;Kingdom of Portugal,,16.6927,14.4785
Emirate of Bukhara,1822,1863,268156.23006469844,POLITY,Emirate of Bukhara,Q746558,,,,68.9184,38.7844
Paraguay,1822,1864,321932.8352,POLITY,Paraguay,Q733,,,,-56.891,-24.3585
Massina Empire,1822,1860,104715.64436585843,POLITY,Massina Empire,Q635394,,,,-4.3749,14.7995
Río de la Plata,1822,1827,1410672.4049568295,POLITY,Río de la Plata,Q35827,,,,-63.6767,-29.3291
Qajar Dynasty,1822,1827,1652059.564073557,POLITY,Qajar dynasty,Q189326,ir_qajar_dyn,,,54.1655,32.6846
(Netherlands),1822,1823,457211.36817582283,POLITY,Netherlands,Q55,nl_dutch_emp_2,Netherlands;Dutch East Indies,,88.1901,7.841
Kingdom of Bhutan,1822,1841,40425.61021621636,POLITY,Bhutan,Q917,,,,90.4674,27.4151
Spanish Empire,1822,1823,1983444.1742020345,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,,(Spanish Empire),-33.5389,-10.2268
Republic of Peru,1822,1824,1471375.494138594,POLITY,Peru,Q419,,,,-72.9498,-10.3601
British Colonial Empire,1822,1823,886734.2499,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),-67.4401,42.6362
Burma,1822,1824,797916.0204786219,POLITY,Myanmar,Q836,,,,96.148,21.9186
British Empire,1824,1824,2888581.0109348935,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),79.1967,21.6062
Empire of Brazil,1824,1824,7993019.449015737,POLITY,Empire of Brazil,Q217230,br_brazil_emp,,,-52.1003,-11.5943
Ottoman Empire,1824,1824,2641263.590562526,POLITY,Ottoman Empire,Q12560,tr_ottoman_emp_3,,,36.6955,33.685
British Cape Colony,1824,1827,618787.1920554447,POLITY,Cape Colony,Q370736,gb_british_emp_1,,(British Empire),21.1757,-29.8433
Dutch East Indies,1824,1827,435524.56583433604,POLITY,Dutch East Indies,Q188161,nl_dutch_emp_2,,(Netherlands),114.2791,-4.4487
United Provinces of Central America,1824,1833,443683.0410740815,POLITY,Federal Republic of Central America,Q190025,,,,-86.9528,13.7869
Kingdom of Portugal,1824,1827,189392.56119206132,POLITY,Kingdom of Portugal,Q45670,pt_portuguese_emp_2,,,4.5723,16.6827
Merina Kingdom,1824,1824,369241.38679176464,POLITY,Merina Kingdom,Q1071439,,,,47.4344,-18.0445
Portuguese Colonies,1824,1845,26824.025218236624,POLITY,Portuguese Empire,Q200464,,,,115.1891,-3.434
First Hellenic Republic,1824,1824,21866.298500200683,POLITY,First Hellenic Republic,Q528546,,,,22.3321,37.6979
(Spanish Empire),1824,1833,1001584.2532627585,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,Kingdom of Spain;Spanish Empire,,23.0981,27.8877
Russian Empire,1824,1827,17397715.042702764,POLITY,Russian Empire,Q34266,ru_romanov_dyn_2,,,91.8986,61.6446
Gran Colombia,1824,1829,4324091.5973264845,POLITY,Gran Colombia,Q199821,co_colombia_rep_1,,,-68.7261,-3.883
Emirate of Nejd,1824,1824,5521.943379638203,POLITY,Emirate of Nejd,Q146862,,,,46.3727,24.6623
Riau-Lingga Sultanate,1824,1855,103825.13912458264,POLITY,Riau-Lingga Sultanate,Q3503553,,,,101.9577,0.5869
(British Empire),1824,1824,4843875.603807808,POLITY,British Empire,Q8680,gb_british_emp_1,British Cape Colony;British Colonial Empire;Trucial States;British Empire;Kingdom of Great Britain,,30.7963,23.3847
United States of America,1824,1824,2347418.2892599166,POLITY,United States,Q30,us_antebellum,,,-82.7835,36.7256
(Netherlands),1824,1827,506628.9197132041,POLITY,Netherlands,Q55,nl_dutch_emp_2,Netherlands;Dutch East Indies,,91.8117,7.0708
British Colonial Empire,1824,1824,879432.1747929206,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),-66.8432,42.3937
Federated Republic of Mexico,1824,1824,3188400.8720674077,POLITY,First Mexican Republic,Q1109279,,,,-102.6253,27.608
Spanish Empire,1824,1852,505737.6093468424,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,,(Spanish Empire),55.6478,12.5671
Omani Slave Coast,1824,1827,61915.64950364022,POLITY,Omanis,Q4334533,,,,39.229,-6.5827
Merina Kingdom,1825,1833,374728.1321318147,POLITY,Merina Kingdom,Q1071439,,,,47.4222,-18.15
Bolivia,1825,1835,1813514.9247053126,POLITY,Bolivia,Q750,bo_bolivia_rep,,,-64.8066,-16.3367
First Hellenic Republic,1825,1827,21226.14011150012,POLITY,First Hellenic Republic,Q528546,,,,22.6877,37.9987
Durrani Empire,1825,1827,884083.3692207595,POLITY,Durrani Empire,Q467627,af_durrani_emp,,,68.1678,33.9321
Sultanate of Mempawah,1825,1827,2936.8698168935666,POLITY,Mempawah Kingdom,Q19746028,,,,109.0167,0.4825
Emirate of Nejd,1825,1827,375678.94829431537,POLITY,Emirate of Nejd,Q146862,,,,44.7266,24.6407
British Empire,1825,1827,3053827.2134752492,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),79.9783,21.7158
