    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: 'C:\\my stuff\\claudetest\\mapper\\exports\\tmpi1knego8.geojsonl.tmp' -> 'C:\\my stuff\\claudetest\\mapper\\exports\\cliopatria_master.geojsonl'	2026-08-17T13:18:05
Yingshi	ERROR	erge failed: Traceback (most recent call last):
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 141, in <module>
    main()
    ~~~~^^
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 127, in main
    os.replace(tmp_path, args.master)
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: 'C:\\my stuff\\claudetest\\mapper\\exports\\tmpxe86x6go.geojsonl.tmp' -> 'C:\\my stuff\\claudetest\\mapper\\exports\\cliopatria_master.geojsonl'	2026-08-17T13:18:13
Shu jiu	ERROR	erge failed: Traceback (most recent call last):
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 141, in <module>
    main()
    ~~~~^^
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 127, in main
    os.replace(tmp_path, args.master)
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: 'C:\\my stuff\\claudetest\\mapper\\exports\\tmpzvocz47l.geojsonl.tmp' -> 'C:\\my stuff\\claudetest\\mapper\\exports\\cliopatria_master.geojsonl'	2026-08-17T13:18:21
Shu Yong	ERROR	erge failed: Traceback (most recent call last):
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 141, in <module>
    main()
    ~~~~^^
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 127, in main
    os.replace(tmp_path, args.master)
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: 'C:\\my stuff\\claudetest\\mapper\\exports\\tmp3wbfyyb9.geojsonl.tmp' -> 'C:\\my stuff\\claudetest\\mapper\\exports\\cliopatria_master.geojsonl'	2026-08-17T13:18:29
Shu Bao	ERROR	erge failed: Traceback (most recent call last):
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 141, in <module>
    main()
    ~~~~^^
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 127, in main
    os.replace(tmp_path, args.master)
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: 'C:\\my stuff\\claudetest\\mapper\\exports\\tmpi3w2i2qd.geojsonl.tmp' -> 'C:\\my stuff\\claudetest\\mapper\\exports\\cliopatria_master.geojsonl'	2026-08-17T13:18:37
Shu(2)	ERROR	erge failed: Traceback (most recent call last):
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 141, in <module>
    main()
    ~~~~^^
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 127, in main
    os.replace(tmp_path, args.master)
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: 'C:\\my stuff\\claudetest\\mapper\\exports\\tmp2t7h4qdi.geojsonl.tmp' -> 'C:\\my stuff\\claudetest\\mapper\\exports\\cliopatria_master.geojsonl'	2026-08-17T13:18:45
Zong	ERROR	erge failed: Traceback (most recent call last):
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 141, in <module>
    main()
    ~~~~^^
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 127, in main
    os.replace(tmp_path, args.master)
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: 'C:\\my stuff\\claudetest\\mapper\\exports\\tmpf63d5ai0.geojsonl.tmp' -> 'C:\\my stuff\\claudetest\\mapper\\exports\\cliopatria_master.geojsonl'	2026-08-17T13:18:53
Tong	ERROR	erge failed: Traceback (most recent call last):
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 141, in <module>
    main()
    ~~~~^^
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 127, in main
    os.replace(tmp_path, args.master)
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: 'C:\\my stuff\\claudetest\\mapper\\exports\\tmpm0t790gd.geojsonl.tmp' -> 'C:\\my stuff\\claudetest\\mapper\\exports\\cliopatria_master.geojsonl'	2026-08-17T13:19:01
Liu	OK	tiles=9; rows=1	2026-08-17T13:19:15
Fan	OK	tiles=16; rows=1	2026-08-17T13:19:29
Liao	OK	tiles=6; rows=1	2026-08-17T13:19:46
Hu	OK	tiles=87; rows=1	2026-08-17T13:20:03
Xiang(2)	OK	tiles=1; rows=1	2026-08-17T13:20:19
Yan(3)	OK	tiles=2; rows=1	2026-08-17T13:20:36
Han	OK	tiles=34; rows=1	2026-08-17T13:20:51
Gao	OK	tiles=7; rows=2; 1 continuity gap(s)	2026-08-17T13:21:05
Li	OK	tiles=196; rows=1	2026-08-17T13:21:24
Pi	OK	tiles=121; rows=1	2026-08-17T13:21:41
Zhuan	OK	tiles=12; rows=1	2026-08-17T13:21:56
Yuqui	OK	tiles=1; rows=1	2026-08-17T13:22:11
Biyang	OK	tiles=1; rows=1	2026-08-17T13:22:24
Zeng(2)	OK	tiles=2; rows=1	2026-08-17T13:22:38
Ni	OK	tiles=118; rows=1	2026-08-17T13:22:55
Shi	OK	tiles=42; rows=1	2026-08-17T13:23:10
Ji(3)	OK	tiles=2; rows=1	2026-08-17T13:23:24
Mao(2)	OK	tiles=2; rows=1	2026-08-17T13:23:37
Rong	OK	tiles=12; rows=4; 1 continuity gap(s)	2026-08-17T13:23:52
Ren	OK	tiles=20; rows=1	2026-08-17T13:24:06
Yu(3)	OK	tiles=1; rows=1	2026-08-17T13:24:21
Genmou	OK	tiles=1; rows=1	2026-08-17T13:24:36
Xiang	OK	tiles=5; rows=1	2026-08-17T13:24:50
Yang(2)	OK	tiles=1; rows=1	2026-08-17T13:25:04
Mou	OK	tiles=16; rows=1	2026-08-17T13:25:18
Zhuanyu	OK	tiles=1; rows=1	2026-08-17T13:25:32
Xuqu	OK	tiles=1; rows=1	2026-08-17T13:25:46
Su	OK	tiles=191; rows=1	2026-08-17T13:26:09
Zhang	OK	tiles=8; rows=1	2026-08-17T13:26:26
Zhu(2)	OK	tiles=1; rows=1	2026-08-17T13:26:46
Sui(2)	OK	tiles=1; rows=1	2026-08-17T13:27:08
Zhu(3)	OK	tiles=1; rows=1	2026-08-17T13:27:30
Tan(2)	OK	tiles=1; rows=1	2026-08-17T13:27:52
Guo	OK	tiles=4; rows=1	2026-08-17T13:28:14
Qi(3)	OK	tiles=1; rows=1	2026-08-17T13:28:36
Qi(2)	OK	tiles=1; rows=3	2026-08-17T13:28:58
Zhou(3)	OK	tiles=1; rows=1	2026-08-17T13:29:21
Jie	OK	tiles=1; rows=1	2026-08-17T13:29:43
Gu(2)	OK	tiles=1; rows=1	2026-08-17T13:30:04
Yi	OK	tiles=14; rows=1	2026-08-17T13:30:27
Guzhu	OK	tiles=2; rows=1	2026-08-17T13:30:50
Li(2)	OK	tiles=1; rows=1	2026-08-17T13:31:15
Nanyan	OK	tiles=1; rows=1	2026-08-17T13:31:39
Fan(2)	OK	tiles=1; rows=1	2026-08-17T13:32:04
Gong	OK	tiles=5; rows=2; 1 continuity gap(s)	2026-08-17T13:32:29
Gaoluo	OK	tiles=1; rows=1	2026-08-17T13:32:54
Li Rong	OK	tiles=1; rows=1	2026-08-17T13:33:18
Red Di	OK	tiles=1; rows=12	2026-08-17T13:33:43
Fei	OK	tiles=3; rows=1	2026-08-17T13:34:08
Changdi	OK	tiles=1; rows=1	2026-08-17T13:34:32
Qiuyou	OK	tiles=1; rows=1	2026-08-17T13:34:57
Dai	OK	tiles=12; rows=1	2026-08-17T13:35:22
White Di	OK	tiles=2; rows=1	2026-08-17T13:35:47
Lingzhi	OK	tiles=2; rows=1	2026-08-17T13:36:11
Wuzhong	OK	tiles=3; rows=3	2026-08-17T13:36:36
Gojoseon	OK	tiles=2; rows=1	2026-08-17T13:37:01
Tuhe	OK	tiles=2; rows=3	2026-08-17T13:37:25
Western Rong	OK	tiles=4; rows=2	2026-08-17T13:37:50
Ji(6)	OK	tiles=1; rows=1	2026-08-17T13:38:15
Gui	OK	tiles=39; rows=1	2026-08-17T13:38:41
Mianzhu	OK	tiles=1; rows=1	2026-08-17T13:39:05
Wushi Rong	OK	tiles=1; rows=1	2026-08-17T13:39:30
Yiqu	OK	tiles=2; rows=2	2026-08-17T13:39:55
Luhun Rong	OK	tiles=2; rows=4; 1 continuity gap(s)	2026-08-17T13:40:20
Du	OK	tiles=79; rows=1	2026-08-17T13:40:48
Pengzhi	OK	tiles=2; rows=1	2026-08-17T13:41:12
Yi-Luo Rong	OK	tiles=1; rows=1	2026-08-17T13:41:36
Manshi	OK	tiles=1; rows=1	2026-08-17T13:42:00
Yihu	OK	tiles=1; rows=1	2026-08-17T13:42:24
Huaiyi	OK	tiles=6; rows=2	2026-08-17T13:42:49
Di(2)	OK	tiles=2; rows=1	2026-08-17T13:43:13
Cong	OK	tiles=6; rows=1	2026-08-17T13:43:38
Nu	OK	tiles=126; rows=1	2026-08-17T13:44:07
Rang	OK	tiles=11; rows=1	2026-08-17T13:44:32
Dan	OK	tiles=23; rows=1	2026-08-17T13:44:57
Gong(2)	OK	tiles=1; rows=1	2026-08-17T13:45:22
Baipu	OK	tiles=3; rows=1	2026-08-17T13:45:47
Laiyi	OK	tiles=2; rows=1	2026-08-17T13:46:11
Quaman	OK	tiles=2; rows=2	2026-08-17T13:46:36
Yangyue	OK	tiles=2; rows=2	2026-08-17T13:47:01
Three Yi Tribes	OK	tiles=2; rows=2	2026-08-17T13:47:25
Donghu	OK	tiles=4; rows=1	2026-08-17T13:47:52
Linhu	OK	tiles=4; rows=2	2026-08-17T13:48:11
Qiang	OK	tiles=3; rows=1	2026-08-17T13:48:25
Duan	OK	tiles=2; rows=2	2026-08-17T13:48:38
Li(3)	OK	tiles=1; rows=1	2026-08-17T13:48:52
Duchy of Jin	OK	tiles=8; rows=93; 1 warning(s): WARNING: Army row -607.6..-607.5 has conflicting colorIndex among contributing entries; 31 continuity gap(s)	2026-08-17T13:49:06
Revolt of Wangzi Tui	OK	tiles=2; rows=3	2026-08-17T13:49:20
Ruo'ao revolt	OK	tiles=1; rows=1	2026-08-17T13:49:33
Revolt of Hua Clan	OK	tiles=1; rows=1	2026-08-17T13:49:47
Revolt of Wangzi Zhao	OK	tiles=2; rows=4	2026-08-17T13:50:01
Xiao	OK	tiles=8; rows=1	2026-08-17T13:50:15
Zhao	OK	tiles=9; rows=45; 5 continuity gap(s)	2026-08-17T13:50:29
Hann	OK	tiles=11; rows=28; 2 continuity gap(s)	2026-08-17T13:50:43
Delphi	SKIP_NO_FEATURES	tiles=1	2026-08-17T13:50:44
Euboea	OK	tiles=3; rows=9; 3 continuity gap(s)	2026-08-17T13:50:57
Peloponnesian League	OK	tiles=13; rows=571; 7 warning(s): WARNING: Corinthia row -431.2..-429.2 has conflicting colorIndex among contributing entries | WARNING: Corinthia row -429.2..-424.7 has conflicting colorIndex among contributing entries | WARNING: Naval expedition of Pollis row -376.5..-376.2 has conflicting colorIndex among contributing entries; 116 continuity gap(s)	2026-08-17T13:51:26
Lucanians	OK	tiles=2; rows=12; 6 continuity gap(s)	2026-08-17T13:51:40
Bruttians	OK	tiles=1; rows=2	2026-08-17T13:51:54
Triballi	OK	tiles=2; rows=5; 3 continuity gap(s)	2026-08-17T13:52:07
Samnite Confederation	OK	tiles=1; rows=69; 23 continuity gap(s)	2026-08-17T13:52:30
Sidicini	OK	tiles=1; rows=3; 1 continuity gap(s)	2026-08-17T13:52:55
Campania	OK	tiles=3; rows=5	2026-08-17T13:53:20
Daunians	OK	tiles=1; rows=1	2026-08-17T13:53:45
Peucetians	OK	tiles=1; rows=4; 2 continuity gap(s)	2026-08-17T13:54:10
Dardani	SKIP_NO_FEATURES	tiles=1	2026-08-17T13:54:11
Taulanti	OK	tiles=3; rows=22; 9 continuity gap(s)	2026-08-17T13:54:36
Lower Macedon	OK	tiles=1; rows=1	2026-08-17T13:55:01
Elimiotis	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T13:55:26
Eordaia	OK	tiles=1; rows=1	2026-08-17T13:55:51
Orestis	OK	tiles=1; rows=1	2026-08-17T13:56:15
Lynkestis	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T13:56:40
Pelagonia	OK	tiles=1; rows=1	2026-08-17T13:57:05
Athamania	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T13:57:30
Chaonia	OK	tiles=3; rows=5; 2 continuity gap(s)	2026-08-17T13:57:55
Molossis	OK	tiles=4; rows=9; 2 continuity gap(s)	2026-08-17T13:58:21
Tymphaea	OK	tiles=2; rows=1	2026-08-17T13:58:46
Parauaea	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T13:59:11
Mantineia	OK	tiles=1; rows=8; 5 continuity gap(s)	2026-08-17T13:59:37
Tegea	OK	tiles=1; rows=5; 3 continuity gap(s)	2026-08-17T14:00:02
Chalcidian League	OK	tiles=3; rows=11; 3 continuity gap(s)	2026-08-17T14:00:27
League of Argos	OK	tiles=3; rows=16; 2 continuity gap(s)	2026-08-17T14:00:52
Argos	OK	tiles=3; rows=11; 8 continuity gap(s)	2026-08-17T14:01:17
Italiote League	OK	tiles=5; rows=44; 14 continuity gap(s)	2026-08-17T14:01:43
Revolt of Pissuthnes	OK	tiles=2; rows=4	2026-08-17T14:02:08
Salamis	OK	tiles=4; rows=27; 5 continuity gap(s)	2026-08-17T14:02:34
Antandros	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T14:02:59
Carthaginian Tributary	OK	tiles=1; rows=13; 6 continuity gap(s)	2026-08-17T14:03:23
Sauromatians	OK	tiles=8; rows=1	2026-08-17T14:03:48
Pherae	OK	tiles=3; rows=14; 6 continuity gap(s)	2026-08-17T14:04:14
Pharsalos	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T14:04:39
Larissa	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T14:05:04
Egypt: Twenty Eighth Dynasty	OK	tiles=5; rows=47	2026-08-17T14:05:30
Revolt of Cyrus the Younger	OK	tiles=5; rows=8	2026-08-17T14:05:55
Egypt: Twenty Ninth Dynasty	OK	tiles=5; rows=44	2026-08-17T14:06:21
Enchele	OK	tiles=1; rows=1	2026-08-17T14:06:46
Dassaretis	OK	tiles=1; rows=3	2026-08-17T14:07:10
Kingdom of Illyria	OK	tiles=3; rows=39; 11 continuity gap(s)	2026-08-17T14:07:36
Thesprotia	OK	tiles=1; rows=1	2026-08-17T14:08:02
Anti Spartan Alliance	OK	tiles=7; rows=123; 1 warning(s): WARNING: Opuntian Locris row -395.3..-386.5 has conflicting colorIndex among contributing entries; 7 continuity gap(s)	2026-08-17T14:08:35
Kingdom of Sindica	OK	tiles=2; rows=3; 1 continuity gap(s)	2026-08-17T14:08:59
Antium	SKIP_NO_FEATURES	tiles=1	2026-08-17T14:09:00
Carystus	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T14:09:26
Lesbos	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T14:09:51
Chios	OK	tiles=1; rows=5; 3 continuity gap(s)	2026-08-17T14:10:17
Samos	OK	tiles=3; rows=4; 1 continuity gap(s)	2026-08-17T14:10:42
Carduchii	OK	tiles=1; rows=1	2026-08-17T14:11:07
Liburnians	OK	tiles=2; rows=3; 1 continuity gap(s)	2026-08-17T14:11:32
Athenian ally	OK	tiles=1; rows=2	2026-08-17T14:11:58
Phlius	OK	tiles=1; rows=4; 3 continuity gap(s)	2026-08-17T14:12:23
Maeotians	SKIP_NO_FEATURES	tiles=2	2026-08-17T14:12:24
Egypt: Thirtieth Dynasty	OK	tiles=6; rows=51; 3 continuity gap(s)	2026-08-17T14:12:50
Thebes	OK	tiles=5; rows=66; 1 warning(s): WARNING: Opuntian Locris row -272.5..-267.7 has conflicting colorIndex among contributing entries; 24 continuity gap(s)	2026-08-17T14:13:16
Tanagra	OK	tiles=1; rows=1	2026-08-17T14:13:42
Thespiae	OK	tiles=1; rows=1	2026-08-17T14:14:08
Haliartos	OK	tiles=1; rows=1	2026-08-17T14:14:33
Coronea	OK	tiles=1; rows=1	2026-08-17T14:14:58
Lebadeia	OK	tiles=1; rows=1	2026-08-17T14:15:24
Orchomenus	SKIP_NO_FEATURES	tiles=1	2026-08-17T14:15:25
Kopai	OK	tiles=2; rows=1	2026-08-17T14:15:51
Akraephia	OK	tiles=1; rows=1	2026-08-17T14:16:16
Second Athenian League	OK	tiles=6; rows=237; 5 warning(s): WARNING: Thasos row -359.5..-356.6 has conflicting colorIndex among contributing entries | WARNING: Thebes row -373.7..-373.6 has conflicting colorIndex among contributing entries | WARNING: Thebes row -373.6..-373.5 has conflicting colorIndex among contributing entries; 43 continuity gap(s)	2026-08-17T14:16:54
Illyrian Tributary	OK	tiles=1; rows=5; 1 warning(s): WARNING: Kingdom of Macedon row -372.5..-370.5 has conflicting colorIndex among contributing entries	2026-08-17T14:17:20
Revolt of Datames	OK	tiles=4; rows=5; 1 continuity gap(s)	2026-08-17T14:17:46
Theban Ally	OK	tiles=3; rows=107; 3 warning(s): WARNING: Kingdom of Macedon row -369.3..-359.8 has conflicting colorIndex among contributing entries | WARNING: Kingdom of Macedon row -359.8..-359.5 has conflicting colorIndex among contributing entries | WARNING: Opuntian Locris row -370.7..-338.2 has conflicting colorIndex among contributing entries; 12 continuity gap(s)	2026-08-17T14:18:16
Arcadian League	OK	tiles=1; rows=8; 5 continuity gap(s)	2026-08-17T14:18:42
Vajjika League	OK	tiles=2; rows=6	2026-08-17T14:19:08
Alavi	OK	tiles=1; rows=1	2026-08-17T14:19:34
Allakappa	OK	tiles=1; rows=1	2026-08-17T14:19:59
Brahmana	OK	tiles=1; rows=1	2026-08-17T14:20:25
Moriya	OK	tiles=1; rows=1	2026-08-17T14:20:51
Koliya	OK	tiles=1; rows=1	2026-08-17T14:21:16
Kalama	OK	tiles=3; rows=1	2026-08-17T14:21:42
Bhagga	OK	tiles=1; rows=1	2026-08-17T14:22:08
Salva	OK	tiles=8; rows=1	2026-08-17T14:22:33
Usinara	OK	tiles=2; rows=2	2026-08-17T14:22:59
Kunti	OK	tiles=1; rows=1	2026-08-17T14:23:25
Salwa	OK	tiles=1; rows=1	2026-08-17T14:23:51
Sindhu	OK	tiles=2; rows=1	2026-08-17T14:24:16
Ksudrakas	OK	tiles=1; rows=1	2026-08-17T14:24:42
Malavas	OK	tiles=1; rows=2	2026-08-17T14:25:08
Aparytae	OK	tiles=1; rows=1	2026-08-17T14:25:33
Ambashthas	OK	tiles=1; rows=1	2026-08-17T14:25:59
Assakenoi	OK	tiles=2; rows=1	2026-08-17T14:26:25
Asvaka	OK	tiles=2; rows=1	2026-08-17T14:26:50
Sattagydia	OK	tiles=6; rows=1	2026-08-17T14:27:16
Daradas	OK	tiles=1; rows=1	2026-08-17T14:27:42
Sivi	OK	tiles=1; rows=1	2026-08-17T14:28:08
Sauvira	OK	tiles=1; rows=1	2026-08-17T14:28:33
Abhiras	OK	tiles=1; rows=1	2026-08-17T14:28:59
Pundra	OK	tiles=2; rows=1	2026-08-17T14:29:25
Lauhitya	OK	tiles=1; rows=1	2026-08-17T14:29:51
Pulinda	OK	tiles=2; rows=1	2026-08-17T14:30:16
Karusha	OK	tiles=1; rows=1	2026-08-17T14:30:42
Odra	OK	tiles=2; rows=1	2026-08-17T14:31:08
Utkala	OK	tiles=2; rows=1	2026-08-17T14:31:35
Suhma	OK	tiles=1; rows=1	2026-08-17T14:32:00
Dasarnas	OK	tiles=1; rows=1	2026-08-17T14:32:26
Haihayas	OK	tiles=2; rows=1	2026-08-17T14:32:52
Anupa	OK	tiles=1; rows=1	2026-08-17T14:33:17
Anarta	OK	tiles=2; rows=1	2026-08-17T14:33:43
Saurashtra	OK	tiles=2; rows=1	2026-08-17T14:34:09
Dvaraka	OK	tiles=2; rows=1	2026-08-17T14:34:35
Shurparaka	OK	tiles=2; rows=1	2026-08-17T14:35:00
Kaccha	OK	tiles=2; rows=1	2026-08-17T14:35:26
Konkana	OK	tiles=1; rows=2	2026-08-17T14:35:52
Mulaka	OK	tiles=2; rows=1	2026-08-17T14:36:18
Savaras	OK	tiles=1; rows=1	2026-08-17T14:36:43
Andhra	OK	tiles=1; rows=1	2026-08-17T14:37:09
Mutibas	OK	tiles=2; rows=1	2026-08-17T14:37:35
Audumbaras	OK	tiles=2; rows=2	2026-08-17T14:38:00
Kuntala	OK	tiles=1; rows=1	2026-08-17T14:38:26
Yaudheya	OK	tiles=4; rows=2	2026-08-17T14:38:52
Kirati	OK	tiles=2; rows=1	2026-08-17T14:39:18
Kasmira	OK	tiles=4; rows=1	2026-08-17T14:39:43
Zhangzhung	OK	tiles=6; rows=1	2026-08-17T14:40:10
Kuninda	OK	tiles=1; rows=2	2026-08-17T14:40:35
Vemaka	OK	tiles=1; rows=1	2026-08-17T14:41:01
Vitihotras	OK	tiles=2; rows=1	2026-08-17T14:41:27
Revolt of Ariobarzanes	OK	tiles=4; rows=3	2026-08-17T14:41:53
Ambracia	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T14:42:18
Ikshvakus	OK	tiles=1; rows=1	2026-08-17T14:42:44
Mithila	OK	tiles=2; rows=1	2026-08-17T14:43:08
Kasheyas	OK	tiles=2; rows=1	2026-08-17T14:43:33
Revolt of Orontes	OK	tiles=5; rows=5	2026-08-17T14:43:57
Revolt of Mausolus	OK	tiles=1; rows=2	2026-08-17T14:44:21
Revolt of Autophradates	OK	tiles=2; rows=8; 1 warning(s): WARNING: Ionia row -363.5..-360.5 has conflicting colorIndex among contributing entries	2026-08-17T14:44:45
Tibur	OK	tiles=2; rows=2	2026-08-17T14:45:09
Praeneste	OK	tiles=1; rows=2	2026-08-17T14:45:35
Western Odrysia	OK	tiles=2; rows=1	2026-08-17T14:46:01
Odrysia	OK	tiles=4; rows=5; 2 continuity gap(s)	2026-08-17T14:46:25
Zhou(2)	OK	tiles=2; rows=1	2026-08-17T14:53:06
Kui	OK	tiles=4; rows=1	2026-08-17T14:53:21
Jiang(2)	OK	tiles=1; rows=1	2026-08-17T14:53:37
Yingshi	OK	tiles=1; rows=1	2026-08-17T14:53:52
Shu jiu	OK	tiles=1; rows=1	2026-08-17T14:54:07
Shu Yong	OK	tiles=1; rows=1	2026-08-17T14:54:21
Shu Bao	OK	tiles=1; rows=1	2026-08-17T14:54:42
Shu(2)	OK	tiles=1; rows=1	2026-08-17T14:55:07
Zong	OK	tiles=1; rows=1	2026-08-17T14:55:25
Tong	OK	tiles=16; rows=1	2026-08-17T14:55:40
Kingdom of the Grabaei	OK	tiles=1; rows=6; 3 continuity gap(s)	2026-08-17T14:55:54
Bruttian League	OK	tiles=2; rows=9; 6 continuity gap(s)	2026-08-17T14:56:09
Macedonian Ally	OK	tiles=16; rows=242; 12 warning(s): WARNING: Athens row -338.2..-336.2 has conflicting colorIndex among contributing entries | WARNING: Athens row -336.2..-335.2 has conflicting colorIndex among contributing entries | WARNING: Athens row -335.2..-323.3 has conflicting colorIndex among contributing entries; 14 continuity gap(s)	2026-08-17T14:56:35
Revolt of Artabazus	OK	tiles=4; rows=5	2026-08-17T14:56:50
Byzantium	OK	tiles=1; rows=10; 1 continuity gap(s)	2026-08-17T14:57:05
Nanda Empire	OK	tiles=12; rows=7	2026-08-17T14:57:26
Paeonia	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T14:57:51
Locri	OK	tiles=3; rows=2; 1 continuity gap(s)	2026-08-17T14:58:07
Ardiaei	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T14:58:22
Campanians	SKIP_NO_FEATURES	tiles=1	2026-08-17T14:58:22
Alfaterni	OK	tiles=1; rows=3; 1 continuity gap(s)	2026-08-17T14:58:37
Marsi	OK	tiles=1; rows=2	2026-08-17T14:58:52
Vestini	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T14:59:07
Marrucini	OK	tiles=1; rows=1	2026-08-17T14:59:24
Paeligni	OK	tiles=1; rows=1	2026-08-17T14:59:40
Pirates	OK	tiles=3; rows=2	2026-08-17T14:59:55
Mercenaries under Phalaecus	OK	tiles=2; rows=3	2026-08-17T15:00:10
Mutinous troops	OK	tiles=1; rows=1	2026-08-17T15:00:25
Revolt of Hermias	OK	tiles=1; rows=1	2026-08-17T15:00:41
Anti Roman Alliance	OK	tiles=1; rows=23; 1 continuity gap(s)	2026-08-17T15:00:56
Istros	OK	tiles=3; rows=2	2026-08-17T15:01:11
Anti Macedon Alliance	OK	tiles=5; rows=62; 10 warning(s): WARNING: Achaean League row -268.2..-264.8 has conflicting colorIndex among contributing entries | WARNING: Athens row -268.2..-266.6 has conflicting colorIndex among contributing entries | WARNING: Athens row -266.6..-265.5 has conflicting colorIndex among contributing entries; 6 continuity gap(s)	2026-08-17T15:01:27
Pardabathra	OK	tiles=2; rows=1	2026-08-17T15:01:42
Musicanus	OK	tiles=1; rows=1	2026-08-17T15:01:56
Taxila	OK	tiles=3; rows=3	2026-08-17T15:02:11
Abisara	OK	tiles=2; rows=1	2026-08-17T15:02:26
Paurava	OK	tiles=3; rows=1	2026-08-17T15:02:41
Oxycanus	OK	tiles=2; rows=1	2026-08-17T15:02:56
Revolt of Khababash	OK	tiles=1; rows=3	2026-08-17T15:03:11
Mercenaries under Amyntas	OK	tiles=3; rows=2	2026-08-17T15:03:30
Greek mercenaries	OK	tiles=5; rows=6	2026-08-17T15:03:58
Nabataean Kingdom	OK	tiles=6; rows=4; 1 continuity gap(s)	2026-08-17T15:04:24
Kingdom of Epirus	OK	tiles=6; rows=80; 3 warning(s): WARNING: Sicily row -277.4..-276.6 has conflicting colorIndex among contributing entries | WARNING: Sicily row -276.6..-276.5 has conflicting colorIndex among contributing entries | WARNING: Sicily row -276.5..-276.3 has conflicting colorIndex among contributing entries; 28 continuity gap(s)	2026-08-17T15:04:53
Sambus	OK	tiles=5; rows=1	2026-08-17T15:05:20
Oreitai	OK	tiles=2; rows=1	2026-08-17T15:05:46
Gedrosia	OK	tiles=8; rows=1	2026-08-17T15:06:13
Karmania	OK	tiles=6; rows=1	2026-08-17T15:06:40
Massagetai	OK	tiles=5; rows=1	2026-08-17T15:07:07
Khorasmia	OK	tiles=4; rows=2; 1 continuity gap(s)	2026-08-17T15:07:33
Daoi	OK	tiles=6; rows=1	2026-08-17T15:08:00
Kappadokia	OK	tiles=4; rows=3; 1 continuity gap(s)	2026-08-17T15:08:27
Samnite Ally	OK	tiles=2; rows=9	2026-08-17T15:08:53
Mercenaries under Agathocles	OK	tiles=2; rows=7; 3 continuity gap(s)	2026-08-17T15:09:20
Cossaeans	OK	tiles=1; rows=1	2026-08-17T15:09:47
Maurya	OK	tiles=26; rows=3	2026-08-17T15:10:14
Hellenic League	OK	tiles=3; rows=54; 4 warning(s): WARNING: Athens row -323.3..-323.2 has conflicting colorIndex among contributing entries | WARNING: Athens row -323.2..-322.1 has conflicting colorIndex among contributing entries | WARNING: Opuntian Locris row -323.2..-322.1 has conflicting colorIndex among contributing entries	2026-08-17T15:10:42
Mercenaries under Harpalus	OK	tiles=3; rows=3	2026-08-17T15:11:09
Mercenaries under Leosthenes	OK	tiles=1; rows=1	2026-08-17T15:11:35
Bithynia	OK	tiles=2; rows=6; 3 continuity gap(s)	2026-08-17T15:12:01
Paphlagonia	OK	tiles=2; rows=3; 2 continuity gap(s)	2026-08-17T15:12:27
Sinope	OK	tiles=1; rows=1	2026-08-17T15:12:54
