Kingdom of Melid	OK	11 features	2026-08-22T18:21:07
Kingdom of Mitanni	OK	106 features	2026-08-22T18:21:07
Kingdom of Purushanda	OK	6 features	2026-08-22T18:21:07
Kingdom of Qadesh	OK	3 features	2026-08-22T18:21:07
Kingdom of Qatna	OK	3 features	2026-08-22T18:21:07
Kingdom of Rome	OK	50 features	2026-08-22T18:21:07
Kingdom of Sam'al	OK	3 features	2026-08-22T18:21:07
Kingdom of Sindica	OK	3 features	2026-08-22T18:21:07
Kingdom of Sparta	OK	106 features	2026-08-22T18:21:07
Kingdom of Syracuse	OK	25 features	2026-08-22T18:21:07
Kingdom of Terqa	OK	2 features	2026-08-22T18:21:07
Kingdom of Tuttul	OK	6 features	2026-08-22T18:21:07
Kingdom of Tylis	OK	1 features	2026-08-22T18:21:07
Kingdom of Ugarit	OK	5 features	2026-08-22T18:21:07
Kingdom of Ur	OK	160 features	2026-08-22T18:21:07
Kingdom of Uruk	OK	38 features	2026-08-22T18:21:07
Kingdom of Zalpa	OK	8 features	2026-08-22T18:21:07
Kingdom of the Grabaei	OK	6 features	2026-08-22T18:21:07
Kios	OK	2 features	2026-08-22T18:21:07
Kirati	OK	1 features	2026-08-22T18:21:07
Kirruru	OK	2 features	2026-08-22T18:21:07
Kizzuwatna	OK	3 features	2026-08-22T18:21:07
Koliya	OK	1 features	2026-08-22T18:21:07
Konkana	OK	2 features	2026-08-22T18:21:07
Kopai	OK	1 features	2026-08-22T18:21:07
Koreans	OK	1 features	2026-08-22T18:21:07
Kosala	OK	10 features	2026-08-22T18:22:48
Kotosh Culture	OK	1 features	2026-08-22T18:22:48
Ksudrakas	OK	1 features	2026-08-22T18:22:48
Kuai	OK	1 features	2026-08-22T18:22:48
Kui	OK	1 features	2026-08-22T18:22:48
Kuninda	OK	2 features	2026-08-22T18:22:48
Kuntala	OK	1 features	2026-08-22T18:22:48
Kunti	OK	1 features	2026-08-22T18:22:48
Kuru	OK	13 features	2026-08-22T18:22:48
Kush Tributary	OK	54 features	2026-08-22T18:22:48
Kyme	OK	5 features	2026-08-22T18:22:48
Lagash	OK	13 features	2026-08-22T18:22:48
Lai	OK	3 features	2026-08-22T18:22:48
Lai(2)	OK	1 features	2026-08-22T18:22:48
Laiyi	OK	1 features	2026-08-22T18:22:48
Land of Bel-harran-beli-user	OK	1 features	2026-08-22T18:22:48
Land of Shamash-resha-user	OK	1 features	2026-08-22T18:22:48
Land of Tartanu Shamshi-ilu	OK	1 features	2026-08-22T18:22:48
Laqe	OK	3 features	2026-08-22T18:22:48
Larak	OK	3 features	2026-08-22T18:22:48
Larissa	OK	3 features	2026-08-22T18:22:48
Latin League	OK	35 features	2026-08-22T18:22:48
Latins	OK	7 features	2026-08-22T18:22:48
Lauhitya	OK	1 features	2026-08-22T18:22:48
League of Argos	OK	16 features	2026-08-22T18:22:48
Lebadeia	OK	1 features	2026-08-22T18:22:48
Leontini	OK	4 features	2026-08-22T18:22:48
