Himera	OK	4 features	2026-08-21T17:37:02
Hindanu	OK	5 features	2026-08-21T17:37:02
Hittites	OK	6 features	2026-08-21T17:37:02
Hu	OK	1 features	2026-08-21T17:37:02
Hu(2)	OK	1 features	2026-08-21T17:37:02
Hu(3)	OK	1 features	2026-08-21T17:37:02
Hua	OK	1 features	2026-08-21T17:37:02
Huaiyi	OK	2 features	2026-08-21T17:37:02
Huaiyi Peoples	OK	6 features	2026-08-21T17:37:02
Huang	OK	2 features	2026-08-21T17:37:02
Hubushkia	OK	6 features	2026-08-21T17:37:02
Huo	OK	1 features	2026-08-21T17:37:02
Hupis(h)na	OK	1 features	2026-08-21T17:37:02
Hurrian Kingdom	OK	6 features	2026-08-21T17:37:02
Hurrian Kingdoms	OK	4 features	2026-08-21T17:37:02
Hurrians	OK	16 features	2026-08-21T17:37:02
Iapygii	OK	1 features	2026-08-21T17:37:02
Iberians	OK	5 features	2026-08-21T17:37:02
Idamaraz	OK	6 features	2026-08-21T17:37:02
Ikshvakus	OK	1 features	2026-08-21T17:37:02
Illyrian Kingdom	OK	5 features	2026-08-21T17:37:02
Illyrian Tributary	OK	5 features	2026-08-21T17:37:02
Illyrians	OK	6 features	2026-08-21T17:37:02
Illyrioi	OK	1 features	2026-08-21T17:38:03
Imbros	OK	1 features	2026-08-21T17:38:03
Indo-Aryans	OK	34 features	2026-08-21T17:38:03
Indus Valley Civilization	OK	1 features	2026-08-21T17:38:03
Indus Valley Peoples	OK	14 features	2026-08-21T17:38:03
Ionian League	OK	79 features	2026-08-21T17:38:03
Ionians	OK	491 features	2026-08-21T17:38:03
Iranians	OK	56 features	2026-08-21T17:38:03
Ishtu(a)nda	OK	3 features	2026-08-21T17:38:03
Israel/Samaria	OK	32 features	2026-08-21T17:38:03
Israelites	OK	24 features	2026-08-21T17:38:03
Istros	OK	2 features	2026-08-21T17:38:03
Isuwa	OK	2 features	2026-08-21T17:38:03
Itabalhum	OK	3 features	2026-08-21T17:38:03
Italics	OK	7 features	2026-08-21T17:38:03
Italiote League	OK	44 features	2026-08-21T17:38:03
Ji	OK	1 features	2026-08-21T17:38:03
Ji(2)	OK	1 features	2026-08-21T17:38:03
Ji(3)	OK	1 features	2026-08-21T17:38:03
Ji(4)	OK	1 features	2026-08-21T17:38:03
Ji(5)	OK	2 features	2026-08-21T17:38:03
Ji(6)	OK	1 features	2026-08-21T17:38:03
Jia	OK	1 features	2026-08-21T17:38:03
Jiang	OK	1 features	2026-08-21T17:38:03
Jiang Qi	OK	1 features	2026-08-21T17:38:03
Jiang(2)	OK	1 features	2026-08-21T17:38:03
Jiao	OK	1 features	2026-08-21T17:38:03
Jie	OK	1 features	2026-08-21T17:38:03
Jin	OK	5 features	2026-08-21T17:38:03
Jomon Culture	OK	1 features	2026-08-21T17:38:03
Ju	OK	13 features	2026-08-21T17:38:03
Ju(2)	OK	1 features	2026-08-21T17:38:03
Judah	OK	37 features	2026-08-21T17:38:03
Judah Tributary	OK	4 features	2026-08-21T17:38:03
Jun	OK	2 features	2026-08-21T17:38:03
Kaccha	OK	1 features	2026-08-21T17:38:03
Kadmuhu	OK	1 features	2026-08-21T17:38:03
Kalama	OK	1 features	2026-08-21T17:38:03
Kalasma	OK	2 features	2026-08-21T17:38:03
Kalaurian Amphictiony	OK	18 features	2026-08-21T17:38:03
Kalinga	OK	6 features	2026-08-21T17:38:03
Kamarina	OK	1 features	2026-08-21T17:38:03
Kamboja	OK	2 features	2026-08-21T17:38:03
Kappadokia	OK	3 features	2026-08-21T17:38:03
Karakhar	OK	6 features	2026-08-21T17:38:03
Karalla	OK	3 features	2026-08-21T17:38:03
Karmania	OK	1 features	2026-08-21T17:38:03
Karusha	OK	1 features	2026-08-21T17:38:03
Kasheyas	OK	1 features	2026-08-21T17:38:03
Kasi	OK	2 features	2026-08-21T17:38:03
Kaskas	OK	54 features	2026-08-21T17:38:03
Kasmira	OK	1 features	2026-08-21T17:38:03
Kassites	OK	81 features	2026-08-21T17:38:03
Kekaya	OK	4 features	2026-08-21T17:38:03
