Index,Name,FromYear,ToYear,Area,Type,References,MemberOf,ColorR,ColorG,ColorB,Generated,SourceRun,geometry
147,Roman Ally,-290.5,-290.2,65595.7,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
148,Roman Ally,-290.2,-286.5,70653.4,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
149,Roman Ally,-286.5,-283.5,68061.9,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
150,Roman Ally,-283.5,-280.6,41058.7,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.092 41.523, 13.0958 41.5063, 13.0935 41.4…"
151,Roman Ally,-280.6,-280.4,46195.2,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
152,Roman Ally,-280.4,-278.3,35225.2,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.092 41.523, 13.0958 41.5063, 13.0935 41.4…"
153,Roman Ally,-278.3,-277.5,35595.6,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
154,Roman Ally,-277.5,-277.4,36730.2,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
155,Roman Ally,-277.4,-276.5,37609.2,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
156,Roman Ally,-276.5,-276.1,36474.6,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
157,Roman Ally,-276.1,-274.5,35595.6,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
158,Roman Ally,-274.5,-273.5,36730.2,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
159,Roman Ally,-273.5,-272.5,36735.9,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
160,Roman Ally,-272.5,-269.8,37961.5,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
161,Roman Ally,-269.8,-267.5,33928.3,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.092 41.523, 13.0958 41.5063, 13.0935 41.4…"
162,Roman Ally,-267.5,-266.9,77854.2,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
163,Roman Ally,-266.9,-266.5,71771.3,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0958 41.5063, 13.0935 41.4873, 13.0868 41…"
164,Roman Ally,-266.5,-263.5,91295.2,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((12.9647 41.934, 12.9399 41.9402, 12.9027 41.…"
165,Roman Ally,-263.5,-263.3,92154.3,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((12.8953 41.613, 12.8859 41.6265, 12.887 41.6…"
166,Roman Ally,-263.3,-258.3,97106.7,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0935 41.4873, 13.0868 41.4731, 13.0768 41…"
167,Roman Ally,-258.3,-1.0,96163.9,POLITY,,,248,208,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.0935 41.4873, 13.0868 41.4731, 13.0768 41…"
168,Aequi,-304.5,-303.4,1584.6,POLITY,,(Roman Ally),248,210,114,2026-08-16,Roman Ally,"MULTIPOLYGON (((12.967 42.1436, 13.018 42.1601, 13.0829 42.1…"
169,Aequi,-303.4,-302.7,785.7,POLITY,,(Roman Ally),248,210,114,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.52656 42.29392, 13.53372 42.2807, 13.5420…"
170,Aequi,-302.5,-290.2,785.7,POLITY,,(Roman Ally),248,210,114,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.52656 42.29392, 13.53372 42.2807, 13.5420…"
171,Aequi,-290.2,-1.0,345.3,POLITY,,(Roman Ally),248,210,114,2026-08-16,Roman Ally,"POLYGON ((13.68031 42.18903, 13.6787 42.1618, 13.6815 42.120…"
172,Apulia,-318.5,-1.0,6344.4,POLITY,,(Roman Ally),248,209,114,2026-08-16,Roman Ally,"POLYGON ((16.271 41.3141, 16.2607 41.2955, 16.2214 41.2686, …"
173,Aritim,-310.4,-302.8,1388.3,POLITY,,(Roman Ally),248,209,119,2026-08-16,Roman Ally,"POLYGON ((12.0167 43.7633, 12.0367 43.755, 12.0217 43.7383, …"
174,Aritim,-302.6,-295.8,1388.3,POLITY,,(Roman Ally),248,209,119,2026-08-16,Roman Ally,"POLYGON ((12.0167 43.7633, 12.0367 43.755, 12.0217 43.7383, …"
175,Arretium,-266.5,-1.0,1388.3,POLITY,,(Roman Ally),248,211,115,2026-08-16,Roman Ally,"POLYGON ((12.0167 43.7633, 12.0367 43.755, 12.0217 43.7383, …"
176,Aurunci,-334.5,-313.3,267.8,POLITY,,(Roman Ally),248,208,127,2026-08-16,Roman Ally,"POLYGON ((13.84761 41.27486, 13.863 41.2729, 13.8982 41.2647…"
177,Aurunci,-313.3,-1.0,185.7,POLITY,,(Roman Ally),248,208,127,2026-08-16,Roman Ally,"POLYGON ((13.9748 41.2458, 13.9841 41.2429, 14.0317 41.2378,…"
178,Bruttian League,-267.5,-1.0,8943.7,POLITY,,(Roman Ally),248,210,127,2026-08-16,Roman Ally,"POLYGON ((16.4708 38.6175, 16.4708 38.5442, 16.4408 38.4942,…"
179,Caere,-353.5,-273.5,873.3,POLITY,,(Roman Ally),248,210,123,2026-08-16,Roman Ally,"POLYGON ((12.0241 42.2093, 12.0614 42.23, 12.1152 42.2672, 1…"
180,Caisra,-390.6,-353.9,1318.1,POLITY,,(Roman Ally),248,208,114,2026-08-16,Roman Ally,"POLYGON ((12.0241 42.2093, 12.0614 42.23, 12.1152 42.2672, 1…"
181,Campania,-343.2,-341.2,1645.3,POLITY,,(Roman Ally),248,208,116,2026-08-16,Roman Ally,"POLYGON ((13.91642 41.02183, 13.9327 41.03164, 13.9335 41.03…"
182,Catane,-263.3,-1.0,756.9,POLITY,,(Roman Ally),248,211,122,2026-08-16,Roman Ally,"POLYGON ((14.98 37.3975, 14.9617 37.4008, 14.9417 37.4042, 1…"
183,Clevsin,-310.6,-295.8,1024.1,POLITY,,(Roman Ally),248,209,116,2026-08-16,Roman Ally,"POLYGON ((11.7114 43.1669, 11.759 43.1731, 11.7983 43.1752, …"
184,Clusium,-266.5,-1.0,1024.1,POLITY,,(Roman Ally),248,211,117,2026-08-16,Roman Ally,"POLYGON ((11.7114 43.1669, 11.759 43.1731, 11.7983 43.1752, …"
185,Cora,-338.5,-1.0,39.4,POLITY,,(Roman Ally),248,208,124,2026-08-16,Roman Ally,"POLYGON ((12.9831 41.6569, 12.9742 41.6501, 12.9556 41.6346,…"
186,Corito,-266.5,-1.0,1036.4,POLITY,,(Roman Ally),248,211,116,2026-08-16,Roman Ally,"POLYGON ((11.6555 43.32, 11.701 43.3304, 11.7507 43.3386, 11…"
187,Croton,-277.5,-276.5,1134.6,POLITY,,(Roman Ally),248,210,121,2026-08-16,Roman Ally,"POLYGON ((16.58731 38.45781, 16.58481 38.47534, 16.58472 38.…"
188,Croton,-274.5,-1.0,1134.6,POLITY,,(Roman Ally),248,210,121,2026-08-16,Roman Ally,"POLYGON ((16.58731 38.45781, 16.58481 38.47534, 16.58472 38.…"
189,Curtun,-310.4,-295.8,1036.4,POLITY,,(Roman Ally),248,209,118,2026-08-16,Roman Ally,"POLYGON ((11.6555 43.32, 11.701 43.3304, 11.7507 43.3386, 11…"
190,Falerii,-342.8,-338.5,161.0,POLITY,,(Roman Ally),248,208,117,2026-08-16,Roman Ally,"POLYGON ((12.443 42.19795, 12.44375 42.20458, 12.44267 42.21…"
191,Frentani,-304.5,-1.0,3566.1,POLITY,,(Roman Ally),248,209,121,2026-08-16,Roman Ally,"POLYGON ((15.29244 41.92278, 15.28786 41.914, 15.28042 41.91…"
192,Heraclea (Lucania),-278.3,-1.0,370.4,POLITY,,(Roman Ally),248,210,120,2026-08-16,Roman Ally,"POLYGON ((16.7781 40.2957, 16.77211 40.28684, 16.758 40.2679…"
193,Hernici,-486.5,-389.9,1015.4,POLITY,,(Roman Ally),248,208,113,2026-08-16,Roman Ally,"POLYGON ((13.1307 41.8955, 13.1486 41.8893, 13.1817 41.8645,…"
194,Hernici,-358.6,-307.5,1015.4,POLITY,,(Roman Ally),248,208,113,2026-08-16,Roman Ally,"POLYGON ((13.1307 41.8955, 13.1486 41.8893, 13.1817 41.8645,…"
195,Hernici,-306.6,-1.0,1015.4,POLITY,,(Roman Ally),248,208,113,2026-08-16,Roman Ally,"POLYGON ((13.1307 41.8955, 13.1486 41.8893, 13.1817 41.8645,…"
196,Hirpini,-267.5,-1.0,1720.4,POLITY,,(Roman Ally),248,211,113,2026-08-16,Roman Ally,"POLYGON ((15.2631 41.0372, 15.2631 41.0404, 15.2724 41.059, …"
197,Kamarina,-263.3,-258.3,942.8,POLITY,,(Roman Ally),248,211,126,2026-08-16,Roman Ally,"POLYGON ((14.4027 36.9355, 14.4057 36.9373, 14.4158 36.9447,…"
198,Kingdom of Syracuse,-263.3,-1.0,3256.5,POLITY,,(Roman Ally),248,211,123,2026-08-16,Roman Ally,"MULTIPOLYGON (((15.11275 36.81486, 15.10739 36.8052, 15.1009…"
199,Tauromenion,-263.3,-1.0,696.3,POLITY,,(Kingdom of Syracuse),248,211,124,2026-08-16,Roman Ally,"POLYGON ((15.21139 37.73817, 15.1898 37.7378, 15.1539 37.746…"
200,Locri,-277.4,-276.1,879.0,POLITY,,(Roman Ally),248,210,122,2026-08-16,Roman Ally,"POLYGON ((16.58731 38.45781, 16.5734 38.4545, 16.5492 38.460…"
201,Locri,-273.5,-1.0,879.0,POLITY,,(Roman Ally),248,210,122,2026-08-16,Roman Ally,"POLYGON ((16.58731 38.45781, 16.5734 38.4545, 16.5492 38.460…"
202,Mamertines,-263.3,-1.0,800.7,POLITY,,(Roman Ally),248,211,125,2026-08-16,Roman Ally,"POLYGON ((15.1664 38.1527, 15.17167 38.15534, 15.21078 38.18…"
203,Marrucini,-304.5,-1.0,524.2,POLITY,,(Roman Ally),248,209,123,2026-08-16,Roman Ally,"POLYGON ((14.22514 42.47153, 14.22022 42.47045, 14.21883 42.…"
204,Marsi,-304.5,-1.0,894.7,POLITY,,(Roman Ally),248,209,124,2026-08-16,Roman Ally,"POLYGON ((13.3456 41.9738, 13.3836 41.9794, 13.4263 41.9863,…"
205,Massalia,-389.5,-1.0,191.0,POLITY,,(Roman Ally),248,208,115,2026-08-16,Roman Ally,"POLYGON ((5.4462 43.2198, 5.4554 43.2284, 5.4634 43.2381, 5.…"
206,Neapolis,-326.7,-1.0,185.2,POLITY,,(Roman Ally),248,209,112,2026-08-16,Roman Ally,"POLYGON ((14.344 40.7988, 14.3459 40.8032, 14.3498 40.8151, …"
207,Norba,-338.5,-1.0,93.1,POLITY,,(Roman Ally),248,208,122,2026-08-16,Roman Ally,"POLYGON ((12.9831 41.6569, 12.9742 41.6501, 12.9556 41.6346,…"
208,Oriculum,-308.1,-290.2,17.9,POLITY,,(Roman Ally),248,209,120,2026-08-16,Roman Ally,"POLYGON ((12.4914 42.4158, 12.4908 42.4189, 12.4898 42.4219,…"
209,Paeligni,-304.5,-1.0,1921.0,POLITY,,(Roman Ally),248,209,122,2026-08-16,Roman Ally,"POLYGON ((13.68031 42.18903, 13.69283 42.18711, 13.70158 42.…"
210,Pentri,-267.5,-1.0,1811.5,POLITY,,(Roman Ally),248,211,112,2026-08-16,Roman Ally,"MULTIPOLYGON (((14.3125 41.8947, 14.3292 41.8814, 14.3608 41…"
211,Piceni,-299.3,-290.2,7202.5,POLITY,,(Roman Ally),248,209,127,2026-08-16,Roman Ally,"POLYGON ((13.5502 42.6162, 13.5481 42.6431, 13.545 42.6607, …"
212,Piceni,-290.2,-286.5,6624.7,POLITY,,(Roman Ally),248,209,127,2026-08-16,Roman Ally,"POLYGON ((13.91522 42.89442, 13.92206 42.85506, 13.8917 42.8…"
213,Piceni,-286.5,-269.8,4033.2,POLITY,,(Roman Ally),248,209,127,2026-08-16,Roman Ally,"POLYGON ((13.91522 42.89442, 13.92206 42.85506, 13.8917 42.8…"
214,Pompeii,-339.5,-1.0,63.5,POLITY,,(Roman Ally),248,209,115,2026-08-16,Roman Ally,"POLYGON ((14.476 40.7003, 14.4823 40.6995, 14.4885 40.6995, …"
215,Populonia,-266.5,-1.0,723.0,POLITY,,(Roman Ally),248,211,119,2026-08-16,Roman Ally,"POLYGON ((10.53331 43.17433, 10.5486 43.171, 10.5755 43.1721…"
216,Praeneste,-338.5,-1.0,371.8,POLITY,,(Roman Ally),248,208,119,2026-08-16,Roman Ally,"POLYGON ((12.79 41.8383, 12.8099 41.8464, 12.8358 41.8547, 1…"
217,Purusia,-310.4,-295.8,668.2,POLITY,,(Roman Ally),248,209,117,2026-08-16,Roman Ally,"POLYGON ((12.29195 43.32358, 12.28908 43.32281, 12.26392 43.…"
218,Purusia,-266.5,-1.0,668.2,POLITY,,(Roman Ally),248,209,117,2026-08-16,Roman Ally,"POLYGON ((12.29195 43.32358, 12.28908 43.32281, 12.26392 43.…"
219,Sabini,-290.2,-1.0,1113.6,POLITY,,(Roman Ally),248,210,117,2026-08-16,Roman Ally,"POLYGON ((12.45681 42.42128, 12.45197 42.42395, 12.45133 42.…"
220,Saina,-266.5,-1.0,2551.5,POLITY,,(Roman Ally),248,211,121,2026-08-16,Roman Ally,"POLYGON ((10.9831 43.1059, 10.9997 43.1193, 11.0141 43.1441,…"
221,Samnium,-290.5,-280.4,10970.0,POLITY,,(Roman Ally),248,210,115,2026-08-16,Roman Ally,"MULTIPOLYGON (((15.3908 40.8175, 15.3592 40.8225, 15.3358 40…"
222,Samnium,-267.5,-1.0,4419.2,POLITY,,(Roman Ally),248,210,115,2026-08-16,Roman Ally,"POLYGON ((15.2662 41.0279, 15.291 41.0248, 15.3159 41.0155, …"
223,Setia,-338.5,-1.0,60.1,POLITY,,(Roman Ally),248,208,123,2026-08-16,Roman Ally,"POLYGON ((12.9887 41.5332, 13.0001 41.5394, 13.0167 41.5529,…"
224,Sidicini,-334.5,-313.3,550.5,POLITY,,(Roman Ally),248,208,126,2026-08-16,Roman Ally,"POLYGON ((13.8615 41.4137, 13.8786 41.4219, 13.9034 41.4271,…"
225,Sidicini,-313.3,-1.0,293.0,POLITY,,(Roman Ally),248,208,126,2026-08-16,Roman Ally,"POLYGON ((14.10836 41.38906, 14.11561 41.38536, 14.11694 41.…"
226,Signia,-338.5,-1.0,92.6,POLITY,,(Roman Ally),248,208,121,2026-08-16,Roman Ally,"POLYGON ((12.9976 41.6803, 12.9945 41.6755, 12.9883 41.6672,…"
227,Tarentum,-272.5,-1.0,1595.9,POLITY,,(Roman Ally),248,210,124,2026-08-16,Roman Ally,"POLYGON ((17.33133 40.3625, 17.3185 40.36281, 17.30897 40.36…"
228,Tarquinii,-266.5,-1.0,1273.3,POLITY,,(Roman Ally),248,211,114,2026-08-16,Roman Ally,"POLYGON ((11.6566 42.2948, 11.6814 42.3103, 11.7217 42.3372,…"
229,Tibur,-338.5,-1.0,479.0,POLITY,,(Roman Ally),248,208,118,2026-08-16,Roman Ally,"POLYGON ((13.1008 41.9187, 13.0856 41.927, 13.0718 41.9518, …"
230,Umbria,-290.2,-266.9,6083.0,POLITY,,(Roman Ally),248,210,116,2026-08-16,Roman Ally,"POLYGON ((12.3867 43.91, 12.35 43.875, 12.3117 43.8483, 12.2…"
231,Umbria,-266.5,-1.0,6083.0,POLITY,,(Roman Ally),248,210,116,2026-08-16,Roman Ally,"POLYGON ((12.3867 43.91, 12.35 43.875, 12.3117 43.8483, 12.2…"
232,Vestini,-302.5,-290.2,2167.2,POLITY,,(Roman Ally),248,209,126,2026-08-16,Roman Ally,"POLYGON ((14.03053 42.66011, 14.02481 42.6575, 14.01628 42.6…"
233,Vestini,-290.2,-1.0,969.1,POLITY,,(Roman Ally),248,209,126,2026-08-16,Roman Ally,"POLYGON ((14.03053 42.66011, 14.02481 42.6575, 14.01628 42.6…"
234,Vetulonium,-266.5,-1.0,1915.0,POLITY,,(Roman Ally),248,211,118,2026-08-16,Roman Ally,"POLYGON ((10.74683 42.92878, 10.749 42.94, 10.7676 42.9586, …"
235,Volaterrae,-266.5,-1.0,5098.7,POLITY,,(Roman Ally),248,211,120,2026-08-16,Roman Ally,"POLYGON ((10.27458 43.68737, 10.30611 43.68412, 10.3165 43.6…"
236,Volsci,-338.5,-303.5,1468.1,POLITY,,(Roman Ally),248,210,113,2026-08-16,Roman Ally,"MULTIPOLYGON (((13.8391 41.2952, 13.8247 41.3014, 13.7988 41…"
237,Volsci,-303.5,-1.0,357.5,POLITY,,(Roman Ally),248,210,113,2026-08-16,Roman Ally,"POLYGON ((13.6126 41.4017, 13.599 41.4183, 13.5825 41.4328, …"
238,Volsinii,-280.6,-1.0,2899.0,POLITY,,(Roman Ally),248,210,119,2026-08-16,Roman Ally,"POLYGON ((12.0279 42.9331, 12.0559 42.9372, 12.0797 42.9404,…"
239,Roman Latin Colony,-495.7,-492.5,92.6,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"POLYGON ((12.9976 41.6803, 12.9945 41.6755, 12.9883 41.6672,…"
240,Roman Latin Colony,-492.5,-442.5,185.8,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"POLYGON ((13.0311 41.616, 13.0239 41.6046, 13.0198 41.5901, …"
241,Roman Latin Colony,-442.5,-393.5,377.7,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((13.0311 41.616, 13.0239 41.6046, 13.0198 41.…"
242,Roman Latin Colony,-393.5,-389.9,460.1,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((13.10636 41.23784, 13.09203 41.22508, 13.080…"
243,Roman Latin Colony,-389.9,-385.5,377.7,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((13.0311 41.616, 13.0239 41.6046, 13.0198 41.…"
244,Roman Latin Colony,-385.5,-383.5,437.8,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((13.0615 41.5479, 13.0772 41.5371, 13.092 41.…"
245,Roman Latin Colony,-383.5,-341.2,540.9,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((13.0615 41.5479, 13.0772 41.5371, 13.092 41.…"
246,Roman Latin Colony,-341.2,-338.5,103.1,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"POLYGON ((12.3891 42.2703, 12.385 42.2569, 12.3839 42.2486, …"
247,Roman Latin Colony,-338.5,-334.5,377.4,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((13.10636 41.23784, 13.09203 41.22508, 13.080…"
248,Roman Latin Colony,-334.5,-328.5,406.2,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((14.1624 41.2046, 14.1728 41.1902, 14.1717 41…"
249,Roman Latin Colony,-328.5,-321.5,561.7,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((14.1624 41.2046, 14.1728 41.1902, 14.1717 41…"
250,Roman Latin Colony,-321.5,-314.5,377.4,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((13.10636 41.23784, 13.09203 41.22508, 13.080…"
251,Roman Latin Colony,-314.5,-313.5,987.2,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((14.1624 41.2046, 14.1728 41.1902, 14.1717 41…"
252,Roman Latin Colony,-313.5,-313.3,997.4,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94906 40.89797, 12.94189 40.89925, 12.938…"
253,Roman Latin Colony,-313.3,-312.5,1422.4,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94906 40.89797, 12.94189 40.89925, 12.938…"
254,Roman Latin Colony,-312.5,-303.5,1645.0,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94906 40.89797, 12.94189 40.89925, 12.938…"
255,Roman Latin Colony,-303.5,-299.5,2158.7,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94906 40.89797, 12.94189 40.89925, 12.938…"
256,Roman Latin Colony,-299.5,-298.5,2266.3,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94906 40.89797, 12.94189 40.89925, 12.938…"
257,Roman Latin Colony,-298.5,-291.5,2487.2,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94906 40.89797, 12.94189 40.89925, 12.938…"
258,Roman Latin Colony,-291.5,-288.5,3576.1,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94189 40.89925, 12.93897 40.90294, 12.942…"
259,Roman Latin Colony,-288.5,-273.5,3961.3,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94189 40.89925, 12.93897 40.90294, 12.942…"
260,Roman Latin Colony,-273.5,-268.5,4573.4,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94189 40.89925, 12.93897 40.90294, 12.942…"
261,Roman Latin Colony,-268.5,-264.5,5483.3,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94189 40.89925, 12.93897 40.90294, 12.942…"
262,Roman Latin Colony,-264.5,-263.5,6180.8,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94189 40.89925, 12.93897 40.90294, 12.942…"
263,Roman Latin Colony,-263.5,-1.0,6618.2,POLITY,,,248,192,16,2026-08-16,Roman Latin Colony,"MULTIPOLYGON (((12.94189 40.89925, 12.93897 40.90294, 12.942…"
264,Aesernia,-263.5,-1.0,437.4,POLITY,,(Roman Latin Colony),248,193,25,2026-08-16,Roman Latin Colony,"POLYGON ((14.3059 41.4866, 14.3245 41.499, 14.3307 41.5279, …"
265,Alba Fucens,-303.5,-1.0,410.0,POLITY,,(Roman Latin Colony),248,193,16,2026-08-16,Roman Latin Colony,"POLYGON ((13.4428 41.9966, 13.4449 42.0193, 13.4594 42.0524,…"
266,Ardea,-442.5,-341.2,192.0,POLITY,,(Roman Latin Colony),248,192,21,2026-08-16,Roman Latin Colony,"POLYGON ((12.57411 41.51045, 12.5817 41.5133, 12.5958 41.521…"
267,Ardea,-338.5,-1.0,192.0,POLITY,,(Roman Latin Colony),248,192,21,2026-08-16,Roman Latin Colony,"POLYGON ((12.57411 41.51045, 12.5817 41.5133, 12.5958 41.521…"
268,Ariminum,-268.5,-1.0,315.6,POLITY,,(Roman Latin Colony),248,193,21,2026-08-16,Roman Latin Colony,"POLYGON ((12.48525 44.14267, 12.47153 44.14489, 12.45903 44.…"
269,Beneventum,-268.5,-1.0,594.3,POLITY,,(Roman Latin Colony),248,193,22,2026-08-16,Roman Latin Colony,"POLYGON ((14.6618 41.2096, 14.6701 41.1951, 14.6742 41.1641,…"
270,Cales,-334.5,-321.5,28.8,POLITY,,(Roman Latin Colony),248,192,25,2026-08-16,Roman Latin Colony,"POLYGON ((14.1324 41.2264, 14.12 41.2202, 14.1076 41.2077, 1…"
271,Cales,-314.5,-1.0,28.8,POLITY,,(Roman Latin Colony),248,192,25,2026-08-16,Roman Latin Colony,"POLYGON ((14.1324 41.2264, 14.12 41.2202, 14.1076 41.2077, 1…"
272,Carseoli,-298.5,-1.0,220.9,POLITY,,(Roman Latin Colony),248,193,17,2026-08-16,Roman Latin Colony,"POLYGON ((13.2173 42.0607, 13.1966 42.0462, 13.1801 42.0338,…"
273,Circeii,-393.5,-389.9,82.4,POLITY,,(Roman Latin Colony),248,192,22,2026-08-16,Roman Latin Colony,"POLYGON ((13.14817 41.26542, 13.1422 41.27295, 13.14061 41.2…"
274,Circeii,-338.5,-1.0,82.4,POLITY,,(Roman Latin Colony),248,192,22,2026-08-16,Roman Latin Colony,"POLYGON ((13.14817 41.26542, 13.1422 41.27295, 13.14061 41.2…"
275,Cusa,-273.5,-1.0,190.7,POLITY,,(Roman Latin Colony),248,193,23,2026-08-16,Roman Latin Colony,"POLYGON ((11.2093 42.5262, 11.2362 42.5262, 11.2548 42.5179,…"
276,Firmum,-264.5,-1.0,697.5,POLITY,,(Roman Latin Colony),248,193,26,2026-08-16,Roman Latin Colony,"POLYGON ((13.74217 43.2945, 13.75186 43.28006, 13.75614 43.2…"
277,Fregellae,-328.5,-321.5,155.5,POLITY,,(Roman Latin Colony),248,192,26,2026-08-16,Roman Latin Colony,"POLYGON ((13.6348 41.5731, 13.6152 41.5835, 13.5934 41.5938,…"
278,Fregellae,-314.5,-1.0,155.5,POLITY,,(Roman Latin Colony),248,192,26,2026-08-16,Roman Latin Colony,"POLYGON ((13.6348 41.5731, 13.6152 41.5835, 13.5934 41.5938,…"
279,Hadria,-288.5,-1.0,385.2,POLITY,,(Roman Latin Colony),248,193,20,2026-08-16,Roman Latin Colony,"POLYGON ((14.03053 42.66011, 14.02481 42.6575, 14.01628 42.6…"
280,Interamna,-312.5,-1.0,222.5,POLITY,,(Roman Latin Colony),248,192,31,2026-08-16,Roman Latin Colony,"POLYGON ((13.83075 41.43214, 13.8236 41.4338, 13.8029 41.441…"
281,Luceria,-314.5,-1.0,425.5,POLITY,,(Roman Latin Colony),248,192,27,2026-08-16,Roman Latin Colony,"POLYGON ((15.36789 41.45931, 15.3755 41.4683, 15.3817 41.485…"
282,Narnia,-299.5,-1.0,107.5,POLITY,,(Roman Latin Colony),248,193,19,2026-08-16,Roman Latin Colony,"POLYGON ((12.5925 42.5009, 12.5822 42.5113, 12.578 42.5216, …"
283,Nepete,-383.5,-1.0,46.5,POLITY,,(Roman Latin Colony),248,192,23,2026-08-16,Roman Latin Colony,"POLYGON ((12.3901 42.2762, 12.3891 42.2703, 12.385 42.2569, …"
284,Norba,-492.5,-341.2,93.1,POLITY,,(Roman Latin Colony),248,192,19,2026-08-16,Roman Latin Colony,"POLYGON ((12.9831 41.6569, 12.9742 41.6501, 12.9556 41.6346,…"
285,Paestum,-273.5,-1.0,421.4,POLITY,,(Roman Latin Colony),248,193,24,2026-08-16,Roman Latin Colony,"POLYGON ((14.93256 40.49078, 14.9451 40.5053, 14.9668 40.520…"
286,Pontiae,-313.5,-1.0,10.1,POLITY,,(Roman Latin Colony),248,192,30,2026-08-16,Roman Latin Colony,"POLYGON ((12.95025 40.87803, 12.96125 40.88264, 12.97064 40.…"
287,Saticula,-313.3,-1.0,85.5,POLITY,,(Roman Latin Colony),248,192,28,2026-08-16,Roman Latin Colony,"POLYGON ((14.46364 41.17189, 14.4752 41.1674, 14.4897 41.159…"
